status,price,bed,bath,acre_lot,full_address,street,city,state,zip_code,house_size,sold_date,year
for_sale,660000.0,4.0,3.0,5.6,"12 Sunrise Dr, Columbia, CT, 06237",12 Sunrise Dr,Columbia,Connecticut,6237.0,3306.0,2021-12-02,2021
for_sale,399000.0,3.0,1.0,12.3,"275 Browns Rd, Mansfield, CT, 06268",275 Browns Rd,Mansfield,Connecticut,6268.0,1674.0,2020-02-07,2020
for_sale,488888.0,3.0,3.0,0.33,"128 Mohawk Dr, West Hartford, CT, 06117",128 Mohawk Dr,West Hartford,Connecticut,6117.0,1997.0,2022-01-18,2022
for_sale,249900.0,3.0,1.0,0.21,"282 Burke St, East Hartford, CT, 06118",282 Burke St,East Hartford,Connecticut,6118.0,1338.0,2021-09-17,2021
for_sale,150000.0,4.0,2.0,0.22,"56 Judson Ave, East Hartford, CT, 06118",56 Judson Ave,East Hartford,Connecticut,6118.0,1400.0,2016-10-21,2016
for_sale,329000.0,4.0,3.0,1.1,"22 Woodmont Dr, Mansfield, CT, 06250",22 Woodmont Dr,Mansfield,Connecticut,6250.0,1916.0,2008-01-10,2008
for_sale,410000.0,4.0,3.0,0.26,"239 Ballard Dr, West Hartford, CT, 06119",239 Ballard Dr,West Hartford,Connecticut,6119.0,2155.0,2006-03-01,2006
for_sale,599000.0,4.0,3.0,1.51,"34 Beacon Hill Dr, Mansfield, CT, 06268",34 Beacon Hill Dr,Mansfield,Connecticut,6268.0,2745.0,2013-05-01,2013
for_sale,259900.0,3.0,2.0,0.97,"105 Farmstead Rd, East Hartford, CT, 06118",105 Farmstead Rd,East Hartford,Connecticut,6118.0,1323.0,2017-08-15,2017
for_sale,459900.0,4.0,4.0,0.19,"9 Westfield Rd, West Hartford, CT, 06119",9 Westfield Rd,West Hartford,Connecticut,6119.0,2032.0,2005-04-20,2005
for_sale,370000.0,3.0,4.0,0.35,"133 Langford Ln, East Hartford, CT, 06118",133 Langford Ln,East Hartford,Connecticut,6118.0,1891.0,2014-10-24,2014
for_sale,359900.0,3.0,3.0,0.25,"9 Mohegan Dr, West Hartford, CT, 06117",9 Mohegan Dr,West Hartford,Connecticut,6117.0,1574.0,2018-06-06,2018
for_sale,1195000.0,4.0,5.0,0.48,"2 Chesterfield Ln, West Hartford, CT, 06117",2 Chesterfield Ln,West Hartford,Connecticut,6117.0,4000.0,2019-09-30,2019
for_sale,329900.0,4.0,3.0,0.53,"352 Griswold St, Glastonbury, CT, 06033",352 Griswold St,Glastonbury,Connecticut,6033.0,2323.0,2006-10-02,2006
for_sale,225000.0,3.0,2.0,0.27,"31 Tunxis Ln, Windham, CT, 06226",31 Tunxis Ln,Windham,Connecticut,6226.0,804.0,2018-03-23,2018
for_sale,160000.0,2.0,1.0,0.34,"11 Nelson Dr, Bloomfield, CT, 06002",11 Nelson Dr,Bloomfield,Connecticut,6002.0,1025.0,2020-06-10,2020
for_sale,245900.0,4.0,2.0,0.16,"56 Prospect St, East Hartford, CT, 06108",56 Prospect St,East Hartford,Connecticut,6108.0,1403.0,2012-08-28,2012
for_sale,279900.0,4.0,2.0,0.19,"42 Tolland St, East Hartford, CT, 06108",42 Tolland St,East Hartford,Connecticut,6108.0,1392.0,2021-10-18,2021
for_sale,2199000.0,6.0,8.0,1.08,"46 Old Stone Xing, West Hartford, CT, 06117",46 Old Stone Xing,West Hartford,Connecticut,6117.0,6429.0,2014-09-02,2014
for_sale,189900.0,3.0,2.0,0.13,"35 Stanley St, East Hartford, CT, 06108",35 Stanley St,East Hartford,Connecticut,6108.0,1502.0,2009-09-14,2009
for_sale,164900.0,2.0,1.0,0.21,"42 Oxbow Dr, Windham, CT, 06226",42 Oxbow Dr,Windham,Connecticut,6226.0,804.0,2002-07-08,2002
for_sale,190000.0,3.0,1.0,0.2,"118 Greenwood St, East Hartford, CT, 06118",118 Greenwood St,East Hartford,Connecticut,6118.0,962.0,2004-02-13,2004
for_sale,274900.0,4.0,2.0,1.4,"229 Browns Rd, Mansfield, CT, 06268",229 Browns Rd,Mansfield,Connecticut,6268.0,1104.0,2013-08-29,2013
for_sale,369000.0,4.0,2.0,0.18,"94 Robin Rd, West Hartford, CT, 06119",94 Robin Rd,West Hartford,Connecticut,6119.0,1695.0,2001-07-23,2001
for_sale,190000.0,4.0,1.0,0.16,"53 Baltic St, Hartford, CT, 06112",53 Baltic St,Hartford,Connecticut,6112.0,1075.0,2009-05-06,2009
for_sale,385000.0,8.0,3.0,0.16,"33 Francis St, East Hartford, CT, 06108",33 Francis St,East Hartford,Connecticut,6108.0,4424.0,2007-01-09,2007
for_sale,299000.0,10.0,3.0,0.11,"184 Ward St, Hartford, CT, 06106",184 Ward St,Hartford,Connecticut,6106.0,4200.0,2021-11-04,2021
for_sale,249500.0,6.0,2.0,0.1,"113 Babcock St, Hartford, CT, 06106",113 Babcock St,Hartford,Connecticut,6106.0,2281.0,2002-09-06,2002
for_sale,289000.0,4.0,2.0,0.38,"48 Gilman St, East Hartford, CT, 06108",48 Gilman St,East Hartford,Connecticut,6108.0,1440.0,2021-11-29,2021
for_sale,340000.0,4.0,3.0,0.44,"41 Norige Dr, East Hartford, CT, 06118",41 Norige Dr,East Hartford,Connecticut,6118.0,2388.0,2006-06-16,2006
for_sale,324900.0,2.0,2.0,0.31,"20 Coolidge Rd, West Hartford, CT, 06117",20 Coolidge Rd,West Hartford,Connecticut,6117.0,1432.0,2021-12-01,2021
for_sale,270000.0,6.0,3.0,0.13,"101 Garvan St, East Hartford, CT, 06108",101 Garvan St,East Hartford,Connecticut,6108.0,2978.0,2012-05-18,2012
for_sale,284900.0,3.0,2.0,0.22,"18 Giddings Ave, Windsor, CT, 06095",18 Giddings Ave,Windsor,Connecticut,6095.0,1604.0,2016-11-22,2016
for_sale,250000.0,7.0,2.0,0.15,"3390 Main St, Hartford, CT, 06120",3390 Main St,Hartford,Connecticut,6120.0,2600.0,2020-07-06,2020
for_sale,219900.0,2.0,1.0,0.15,"67 McKee St, East Hartford, CT, 06108",67 McKee St,East Hartford,Connecticut,6108.0,1155.0,2016-11-21,2016
for_sale,225000.0,3.0,1.0,0.6,"201 Green Manor Dr, East Hartford, CT, 06118",201 Green Manor Dr,East Hartford,Connecticut,6118.0,1562.0,2017-03-17,2017
for_sale,259000.0,3.0,2.0,0.26,"47 Wilson Ave, Windsor, CT, 06095",47 Wilson Ave,Windsor,Connecticut,6095.0,1288.0,2018-11-26,2018
for_sale,164999.0,5.0,2.0,0.08,"2 Mannz St, Hartford, CT, 06114",2 Mannz St,Hartford,Connecticut,6114.0,1945.0,2009-07-23,2009
for_sale,299900.0,3.0,2.0,0.35,"11 Giddings Ave, Windsor, CT, 06095",11 Giddings Ave,Windsor,Connecticut,6095.0,1600.0,2017-12-22,2017
for_sale,265000.0,2.0,2.0,0.38,"345 Matianuck Ave, Windsor, CT, 06095",345 Matianuck Ave,Windsor,Connecticut,6095.0,1949.0,2002-07-24,2002
for_sale,279500.0,3.0,2.0,0.38,"5 Brentmoor Rd, East Hartford, CT, 06118",5 Brentmoor Rd,East Hartford,Connecticut,6118.0,1596.0,2001-08-03,2001
for_sale,294900.0,3.0,2.0,1.5,"25 Cherry Valley Rd, Columbia, CT, 06237",25 Cherry Valley Rd,Columbia,Connecticut,6237.0,1566.0,2007-07-03,2007
for_sale,440000.0,3.0,4.0,0.35,"76 Whitehill Dr, West Hartford, CT, 06117",76 Whitehill Dr,West Hartford,Connecticut,6117.0,2016.0,2019-09-11,2019
for_sale,210000.0,3.0,2.0,0.17,"102 School St, Bloomfield, CT, 06002",102 School St,Bloomfield,Connecticut,6002.0,984.0,2018-01-09,2018
for_sale,516900.0,3.0,4.0,0.36,"725 Mountain Rd, West Hartford, CT, 06117",725 Mountain Rd,West Hartford,Connecticut,6117.0,2524.0,2002-11-22,2002
for_sale,474900.0,4.0,3.0,0.21,"28 Montclair Dr, West Hartford, CT, 06107",28 Montclair Dr,West Hartford,Connecticut,6107.0,2343.0,2016-07-11,2016
for_sale,278000.0,3.0,2.0,0.2,"8 Glenwood St, Manchester, CT, 06040",8 Glenwood St,Manchester,Connecticut,6040.0,1144.0,2005-08-09,2005
for_sale,349900.0,8.0,4.0,0.15,"138 Center St, Manchester, CT, 06040",138 Center St,Manchester,Connecticut,6040.0,2846.0,2019-10-25,2019
for_sale,295000.0,2.0,1.0,0.2,"336 Cumberland Rd, West Hartford, CT, 06119",336 Cumberland Rd,West Hartford,Connecticut,6119.0,1105.0,2016-07-07,2016
for_sale,399000.0,3.0,3.0,2.28,"22 Lawrence Dr, Lebanon, CT, 06249",22 Lawrence Dr,Lebanon,Connecticut,6249.0,1996.0,2010-02-19,2010
for_sale,350000.0,9.0,3.0,0.16,"401 Garden St, Hartford, CT, 06112",401 Garden St,Hartford,Connecticut,6112.0,3849.0,2019-03-06,2019
for_sale,229000.0,4.0,1.0,0.19,"51 Hockanum Dr, East Hartford, CT, 06118",51 Hockanum Dr,East Hartford,Connecticut,6118.0,1152.0,2021-12-20,2021
for_sale,289900.0,2.0,1.0,0.29,"392 Fern St, West Hartford, CT, 06119",392 Fern St,West Hartford,Connecticut,6119.0,1112.0,2017-07-05,2017
for_sale,175000.0,3.0,2.0,1.48,"274 Metcalf Rd, Tolland, CT, 06084",274 Metcalf Rd,Tolland,Connecticut,6084.0,1008.0,2007-07-02,2007
for_sale,334900.0,3.0,3.0,5.06,"2819 Main St, Coventry, CT, 06238",2819 Main St,Coventry,Connecticut,6238.0,1396.0,2015-05-29,2015
for_sale,175000.0,3.0,1.0,0.3,"8 Picket Ln, Bloomfield, CT, 06002",8 Picket Ln,Bloomfield,Connecticut,6002.0,984.0,2003-03-26,2003
for_sale,374900.0,3.0,2.0,3.46,"87 Barker Rd, Lebanon, CT, 06249",87 Barker Rd,Lebanon,Connecticut,6249.0,1648.0,2008-09-30,2008
for_sale,279900.0,3.0,2.0,0.34,"134 Wickham Dr, East Hartford, CT, 06118",134 Wickham Dr,East Hartford,Connecticut,6118.0,1248.0,2015-06-01,2015
for_sale,625000.0,4.0,4.0,1.07,"158 Partridge Lndg, Glastonbury, CT, 06033",158 Partridge Lndg,Glastonbury,Connecticut,6033.0,3144.0,2019-06-28,2019
for_sale,459900.0,3.0,2.0,0.88,"12 Saxton Ln, East Windsor, CT, 06016",12 Saxton Ln,East Windsor,Connecticut,6016.0,1916.0,2009-04-15,2009
for_sale,675000.0,4.0,3.0,4.02,"95 Minnechaug Dr, Glastonbury, CT, 06033",95 Minnechaug Dr,Glastonbury,Connecticut,6033.0,2104.0,2001-08-06,2001
for_sale,200000.0,4.0,2.0,0.23,"147 Vine St, Hartford, CT, 06112",147 Vine St,Hartford,Connecticut,6112.0,3431.0,2011-05-27,2011
for_sale,114900.0,3.0,2.0,0.05,"53 Redding St, Hartford, CT, 06114",53 Redding St,Hartford,Connecticut,6114.0,1280.0,2006-11-14,2006
for_sale,329000.0,8.0,3.0,0.16,"116 Adelaide St, Hartford, CT, 06114",116 Adelaide St,Hartford,Connecticut,6114.0,3570.0,2021-04-08,2021
for_sale,224900.0,3.0,2.0,0.17,"66 Bushnell St, Hartford, CT, 06114",66 Bushnell St,Hartford,Connecticut,6114.0,1800.0,2003-11-13,2003
for_sale,210000.0,4.0,2.0,0.19,"145 Adelaide St, Hartford, CT, 06114",145 Adelaide St,Hartford,Connecticut,6114.0,1824.0,2006-09-27,2006
for_sale,205000.0,2.0,1.0,0.16,"55 Risley St, East Hartford, CT, 06118",55 Risley St,East Hartford,Connecticut,6118.0,950.0,2007-06-25,2007
for_sale,319900.0,9.0,3.0,0.12,"197 Russ St, Hartford, CT, 06106",197 Russ St,Hartford,Connecticut,6106.0,4344.0,2018-08-29,2018
for_sale,265000.0,5.0,3.0,0.2,"122 Mohawk Dr, East Hartford, CT, 06108",122 Mohawk Dr,East Hartford,Connecticut,6108.0,1882.0,2011-06-09,2011
for_sale,199900.0,2.0,1.0,0.23,"76 Lincoln Ter, Bloomfield, CT, 06002",76 Lincoln Ter,Bloomfield,Connecticut,6002.0,984.0,2019-12-11,2019
for_sale,300000.0,8.0,3.0,0.14,"294 Bellevue St, Hartford, CT, 06120",294 Bellevue St,Hartford,Connecticut,6120.0,3579.0,2021-04-30,2021
for_sale,320000.0,8.0,3.0,0.12,"294 Maple Ave, Hartford, CT, 06114",294 Maple Ave,Hartford,Connecticut,6114.0,3055.0,2018-09-25,2018
for_sale,360000.0,6.0,3.0,0.12,"95 Russ St, Hartford, CT, 06106",95 Russ St,Hartford,Connecticut,6106.0,4005.0,2021-07-02,2021
for_sale,368000.0,3.0,2.0,0.46,"1510 Sullivan Ave, South Windsor, CT, 06074",1510 Sullivan Ave,South Windsor,Connecticut,6074.0,2080.0,2022-01-04,2022
for_sale,429900.0,4.0,2.0,0.68,"545 Chapel St, Lee, MA, 01238",545 Chapel St,Lee,Massachusetts,1238.0,1626.0,2009-08-28,2009
for_sale,799900.0,3.0,2.0,16.11,"178 New Lenox Rd, Lenox, MA, 01240",178 New Lenox Rd,Lenox,Massachusetts,1240.0,1858.0,2001-07-13,2001
for_sale,419000.0,4.0,2.0,1.16,"43 Sunshine Ave, Lee, MA, 01238",43 Sunshine Ave,Lee,Massachusetts,1238.0,1851.0,2009-07-31,2009
for_sale,675000.0,4.0,3.0,5.13,"23 Lime Kiln Rd, Lenox, MA, 01240",23 Lime Kiln Rd,Lenox,Massachusetts,1240.0,2484.0,2002-07-03,2002
for_sale,339000.0,3.0,2.0,2.62,"50 Eli Chapman Rd, East Haddam, CT, 06469",50 Eli Chapman Rd,East Haddam,Connecticut,6469.0,1300.0,2001-07-03,2001
for_sale,259900.0,3.0,2.0,0.21,"56 S End Ave, Durham, CT, 06422",56 S End Ave,Durham,Connecticut,6422.0,1840.0,2006-11-06,2006
for_sale,199900.0,4.0,1.0,0.33,"331 Nott St, Wethersfield, CT, 06109",331 Nott St,Wethersfield,Connecticut,6109.0,1238.0,2000-09-29,2000
for_sale,425000.0,3.0,3.0,0.3,"17 Burdon Ln, Newington, CT, 06111",17 Burdon Ln,Newington,Connecticut,6111.0,2328.0,2002-12-12,2002
for_sale,279999.0,3.0,1.0,0.4,"108 Jason St, Pittsfield, MA, 01201",108 Jason St,Pittsfield,Massachusetts,1201.0,1719.0,2007-10-05,2007
for_sale,629900.0,3.0,3.0,0.48,"18 County Ct, Pittsfield, MA, 01201",18 County Ct,Pittsfield,Massachusetts,1201.0,2418.0,2012-09-07,2012
for_sale,425000.0,3.0,2.0,2.02,"1288 Route 23, Claverack, NY, 12521",1288 Route 23,Claverack,New York,12521.0,1600.0,2021-11-24,2021
for_sale,1049000.0,3.0,3.0,3.1,"172 Cross Rd to Canaan Vly, New Marlborough, MA, 01259",172 Cross Rd to Canaan Vly,New Marlborough,Massachusetts,1259.0,2534.0,2008-01-18,2008
for_sale,225000.0,4.0,2.0,0.24,"28 Oriole Rd, Copake, NY, 12521",28 Oriole Rd,Copake,New York,12521.0,1239.0,2018-02-01,2018
for_sale,299999.0,4.0,1.0,4.2,"156 Farm Rd, Copake, NY, 12516",156 Farm Rd,Copake,New York,12516.0,1500.0,2006-05-08,2006
for_sale,374900.0,3.0,2.0,2.9,"261 Yonderview Rd, Hillsdale, NY, 12529",261 Yonderview Rd,Hillsdale,New York,12529.0,1404.0,2005-12-22,2005
for_sale,425000.0,3.0,3.0,3.81,"7 Beau Rdg, North Canaan, CT, 06018",7 Beau Rdg,North Canaan,Connecticut,6018.0,1601.0,2017-05-22,2017
for_sale,375000.0,3.0,2.0,1.2,"58 Gay Rd, Millerton, NY, 12546",58 Gay Rd,Millerton,New York,12546.0,1350.0,2018-08-31,2018
for_sale,549000.0,3.0,2.0,0.01,"5 Benton Ave, Great Barrington, MA, 01230",5 Benton Ave,Great Barrington,Massachusetts,1230.0,1464.0,2012-10-12,2012
for_sale,2750000.0,5.0,3.0,19.85,"42 W Sheffield Rd, Great Barrington, MA, 01230",42 W Sheffield Rd,Great Barrington,Massachusetts,1230.0,7000.0,2005-08-29,2005
for_sale,1225000.0,2.0,3.0,0.6,"281 Millerton Rd, Sharon, CT, 06069",281 Millerton Rd,Sharon,Connecticut,6069.0,1666.0,2005-07-11,2005
for_sale,159900.0,3.0,2.0,0.41,"411 Beech St, Bennington, VT, 05201",411 Beech St,Bennington,Vermont,5201.0,1352.0,2004-09-02,2004
for_sale,285000.0,2.0,1.0,0.63,"11 Old Great Barrington Rd, West Stockbridge, MA, 01266",11 Old Great Barrington Rd,West Stockbridge,Massachusetts,1266.0,720.0,2006-08-10,2006
for_sale,475000.0,3.0,2.0,2.1,"58 Interlaken Rd, Stockbridge, MA, 01262",58 Interlaken Rd,Stockbridge,Massachusetts,1262.0,1430.0,2018-05-31,2018
for_sale,550000.0,2.0,1.0,0.3,"183 Egremont Plain Rd, Egremont, MA, 01230",183 Egremont Plain Rd,Egremont,Massachusetts,1230.0,1364.0,2021-09-30,2021
for_sale,489900.0,3.0,2.0,10.0,"46 Middle Rd, Austerlitz, NY, 12017",46 Middle Rd,Austerlitz,New York,12017.0,1152.0,2000-12-04,2000
for_sale,625000.0,3.0,2.0,2.0,"61 N Egremont Rd, Alford, MA, 01230",61 N Egremont Rd,Alford,Massachusetts,1230.0,2328.0,2003-07-25,2003
for_sale,499000.0,4.0,2.0,0.26,"156 Taconic Ave, Great Barrington, MA, 01230",156 Taconic Ave,Great Barrington,Massachusetts,1230.0,2038.0,2012-02-10,2012
for_sale,1735000.0,4.0,4.0,2.8,"83 Hurlburt Rd, Great Barrington, MA, 01230",83 Hurlburt Rd,Great Barrington,Massachusetts,1230.0,3340.0,2004-11-30,2004
for_sale,1299000.0,5.0,6.0,3.0,"29 Creamery Rd, Egremont, MA, 01230",29 Creamery Rd,Egremont,Massachusetts,1230.0,3382.0,2004-07-15,2004
for_sale,40000.0,2.0,1.0,0.2,"423 Morey Park Hill Rd, Nassau, NY, 12123",423 Morey Park Hill Rd,Nassau,New York,12123.0,690.0,2005-12-01,2005
for_sale,435000.0,3.0,2.0,5.01,"61 Schoolhouse Rd, East Chatham, NY, 12060",61 Schoolhouse Rd,East Chatham,New York,12060.0,2504.0,2020-11-09,2020
for_sale,349900.0,5.0,2.0,0.95,"169 French St, Watertown, CT, 06795",169 French St,Watertown,Connecticut,6795.0,2839.0,2001-05-07,2001
for_sale,649000.0,4.0,4.0,12.8,"77 Merwin Lake Rd, Kinderhook, NY, 12106",77 Merwin Lake Rd,Kinderhook,New York,12106.0,1980.0,2007-04-26,2007
for_sale,305000.0,3.0,2.0,0.46,"20 Grandview Ave, Watertown, CT, 06795",20 Grandview Ave,Watertown,Connecticut,6795.0,1338.0,2018-05-30,2018
for_sale,342900.0,1.0,1.0,0.5,"182 Lake Dr, Bethlehem, CT, 06751",182 Lake Dr,Bethlehem,Connecticut,6751.0,674.0,2018-03-15,2018
for_sale,224500.0,4.0,2.0,0.12,"525 Prospect St, Torrington, CT, 06790",525 Prospect St,Torrington,Connecticut,6790.0,2484.0,2015-08-24,2015
for_sale,685000.0,4.0,3.0,1.48,"156 Goodhouse Rd, Litchfield, CT, 06759",156 Goodhouse Rd,Litchfield,Connecticut,6759.0,2904.0,2020-10-28,2020
for_sale,369000.0,2.0,2.0,0.84,"33 Silver St, Great Barrington, MA, 01230",33 Silver St,Great Barrington,Massachusetts,1230.0,1852.0,2008-07-25,2008
for_sale,350000.0,2.0,1.0,0.48,"68 Creamery Rd, Egremont, MA, 01230",68 Creamery Rd,Egremont,Massachusetts,1230.0,1048.0,2002-09-10,2002
for_sale,498000.0,3.0,2.0,0.43,"7 Stockbridge Rd, West Stockbridge, MA, 01266",7 Stockbridge Rd,West Stockbridge,Massachusetts,1266.0,1255.0,2009-08-18,2009
for_sale,469000.0,3.0,2.0,11.7,"402 West Rd, Alford, MA, 01266",402 West Rd,Alford,Massachusetts,1266.0,1543.0,2003-07-09,2003
for_sale,3495000.0,7.0,4.0,36.9,"379 West St, Mount Washington, MA, 01258",379 West St,Mount Washington,Massachusetts,1258.0,3908.0,2010-10-29,2010
for_sale,925000.0,4.0,4.0,1.3,"80 Rocky Ln, Salisbury, CT, 06068",80 Rocky Ln,Salisbury,Connecticut,6068.0,2178.0,2014-10-24,2014
for_sale,299900.0,4.0,2.0,11.22,"163 Beebe Pond Rd, Canaan, NY, 12029",163 Beebe Pond Rd,Canaan,New York,12029.0,1931.0,2022-02-17,2022
for_sale,1175000.0,3.0,3.0,4.33,"275 West Rd, Alford, MA, 01266",275 West Rd,Alford,Massachusetts,1266.0,1956.0,2005-08-29,2005
for_sale,329000.0,4.0,2.0,6.9,"40 Marsten Ln, Hillsdale, NY, 12529",40 Marsten Ln,Hillsdale,New York,12529.0,1900.0,2003-10-20,2003
for_sale,3500000.0,4.0,4.0,217.0,"270 Harrington Dr, Austerlitz, NY, 12017",270 Harrington Dr,Austerlitz,New York,12017.0,4000.0,2016-12-13,2016
for_sale,1500000.0,2.0,2.0,18.7,"300 East Rd, Alford, MA, 01266",300 East Rd,Alford,Massachusetts,1266.0,1968.0,2002-09-27,2002
for_sale,288500.0,3.0,3.0,0.23,"173 Church St, North Canaan, CT, 06018",173 Church St,North Canaan,Connecticut,6018.0,1510.0,2021-10-12,2021
for_sale,339000.0,4.0,5.0,0.51,"5 Main St, New Lebanon, NY, 12125",5 Main St,New Lebanon,New York,12125.0,3133.0,2019-09-11,2019
for_sale,625000.0,4.0,2.0,5.2,"491 N Mountain Rd, Copake Falls, NY, 12517",491 N Mountain Rd,Copake Falls,New York,12517.0,2029.0,2019-10-23,2019
for_sale,369900.0,3.0,2.0,0.65,"85 Beebe Pond Rd, Canaan, NY, 12029",85 Beebe Pond Rd,Canaan,New York,12029.0,1600.0,2020-05-07,2020
for_sale,159000.0,3.0,1.0,0.38,"6087 Route 22, Millerton, NY, 12546",6087 Route 22,Millerton,New York,12546.0,1656.0,2009-08-03,2009
for_sale,995000.0,4.0,4.0,0.5,"7 East St, Litchfield, CT, 06759",7 East St,Litchfield,Connecticut,6759.0,4021.0,2012-12-21,2012
for_sale,2295000.0,5.0,6.0,8.48,"69 Mudge Pond Rd, Sharon, CT, 06069",69 Mudge Pond Rd,Sharon,Connecticut,6069.0,6000.0,2007-06-28,2007
for_sale,3000000.0,4.0,3.0,96.63,"21 Ives Rd, Goshen, CT, 06756",21 Ives Rd,Goshen,Connecticut,6756.0,2900.0,2012-01-17,2012
for_sale,277000.0,4.0,3.0,0.33,"110 Hudson Ave, Chatham Village, NY, 12037",110 Hudson Ave,Chatham Village,New York,12037.0,2250.0,2022-01-13,2022
for_sale,199000.0,5.0,2.0,1.5,"8 Mill Rd, New Lebanon, NY, 12125",8 Mill Rd,New Lebanon,New York,12125.0,2360.0,2002-06-17,2002
for_sale,485000.0,3.0,2.0,1.1,"87 Gay St, Sharon, CT, 06069",87 Gay St,Sharon,Connecticut,6069.0,2186.0,2000-06-28,2000
for_sale,159900.0,3.0,2.0,0.23,"26 Seward St, Hoosick, NY, 12090",26 Seward St,Hoosick,New York,12090.0,2400.0,2009-06-16,2009
for_sale,975000.0,3.0,4.0,20.0,"12 Richards Rd, Litchfield, CT, 06759",12 Richards Rd,Litchfield,Connecticut,6759.0,2988.0,2018-06-27,2018
for_sale,244900.0,2.0,1.0,0.6,"374 Torrington Rd, Litchfield, CT, 06759",374 Torrington Rd,Litchfield,Connecticut,6759.0,1064.0,2007-03-20,2007
for_sale,270000.0,2.0,2.0,6.69,"99 Wildernesses Way, Stephentown, NY, 12169",99 Wildernesses Way,Stephentown,New York,12169.0,1000.0,2000-06-23,2000
for_sale,579900.0,4.0,3.0,1.6,"109 Old Farms Rd, Watertown, CT, 06795",109 Old Farms Rd,Watertown,Connecticut,6795.0,3763.0,2018-06-29,2018
for_sale,679000.0,3.0,3.0,3.03,"15 Cemetery Hill Rd, Cornwall, CT, 06796",15 Cemetery Hill Rd,Cornwall,Connecticut,6796.0,3088.0,2011-02-23,2011
for_sale,169000.0,3.0,1.0,0.14,"3624 Mechanic St, Valatie, NY, 12184",3624 Mechanic St,Valatie,New York,12184.0,2313.0,2005-11-22,2005
for_sale,199900.0,3.0,2.0,1.29,"18 Country Dr, Watertown, CT, 06795",18 Country Dr,Watertown,Connecticut,6795.0,1306.0,2006-02-24,2006
for_sale,329900.0,2.0,1.0,1.6,"340 Goshen Rd, Litchfield, CT, 06759",340 Goshen Rd,Litchfield,Connecticut,6759.0,872.0,2004-11-22,2004
for_sale,265000.0,3.0,2.0,0.53,"1630 County Route 13, New Lebanon, NY, 12125",1630 County Route 13,New Lebanon,New York,12125.0,2250.0,2002-05-08,2002
for_sale,122750.0,4.0,2.0,0.13,"70 High St, Hoosick Falls, NY, 12090",70 High St,Hoosick Falls,New York,12090.0,1978.0,2018-06-01,2018
for_sale,164900.0,3.0,1.0,1.0,"32 Williams Rd, Stephentown, NY, 12169",32 Williams Rd,Stephentown,New York,12169.0,1845.0,2007-04-19,2007
for_sale,378000.0,5.0,3.0,0.82,"611 Route 20, New Lebanon, NY, 12125",611 Route 20,New Lebanon,New York,12125.0,3075.0,2018-07-17,2018
for_sale,675000.0,3.0,3.0,2.5,"272 Garner Rd, Sand Lake, NY, 12018",272 Garner Rd,Sand Lake,New York,12018.0,3600.0,2001-10-26,2001
for_sale,825000.0,4.0,3.0,4.0,"439 Maple St, Litchfield, CT, 06759",439 Maple St,Litchfield,Connecticut,6759.0,2920.0,2019-05-20,2019
for_sale,1495000.0,3.0,3.0,24.06,"1114 County Route 3, Ancram, NY, 12502",1114 County Route 3,Ancram,New York,12502.0,3228.0,2014-10-24,2014
for_sale,189900.0,4.0,1.0,4.79,"3757 NY 150, Sand Lake, NY, 12061",3757 NY 150,Sand Lake,New York,12061.0,1607.0,2018-11-27,2018
for_sale,109000.0,4.0,3.0,0.05,"22 4th St, Hoosick Falls, NY, 12090",22 4th St,Hoosick Falls,New York,12090.0,1890.0,2020-03-24,2020
for_sale,129900.0,2.0,2.0,0.1,"63 Center St, Hoosick Falls, NY, 12090",63 Center St,Hoosick Falls,New York,12090.0,1120.0,2005-05-16,2005
for_sale,312000.0,4.0,2.0,0.45,"61 Snyder Rd, Ghent, NY, 12075",61 Snyder Rd,Ghent,New York,12075.0,4520.0,2021-06-24,2021
for_sale,3495000.0,3.0,4.0,176.1,"37 Melius Rd, Warren, CT, 06754",37 Melius Rd,Warren,Connecticut,6754.0,4180.0,2005-06-02,2005
for_sale,149900.0,3.0,2.0,0.23,"14 Penny Ln, Sand Lake, NY, 12018",14 Penny Ln,Sand Lake,New York,12018.0,2694.0,2008-11-05,2008
for_sale,239900.0,4.0,2.0,2.03,"633 Moore Hill Rd, Stephentown, NY, 12168",633 Moore Hill Rd,Stephentown,New York,12168.0,3050.0,2004-12-27,2004
for_sale,349900.0,3.0,2.0,1.1,"1389 Bantam Rd, Litchfield, CT, 06750",1389 Bantam Rd,Litchfield,Connecticut,6750.0,1447.0,2018-12-04,2018
for_sale,245000.0,3.0,2.0,0.39,"4 Bonner Ave, Nassau, NY, 12123",4 Bonner Ave,Nassau,New York,12123.0,1400.0,2015-12-23,2015
for_sale,789000.0,3.0,3.0,1.18,"168 Bentley Cir, Goshen, CT, 06756",168 Bentley Cir,Goshen,Connecticut,6756.0,3828.0,2003-03-07,2003
for_sale,4500000.0,4.0,7.0,0.68,"10 Evans Passway, Morris, CT, 06763",10 Evans Passway,Morris,Connecticut,6763.0,8700.0,2017-01-30,2017
for_sale,725000.0,4.0,4.0,0.9,"145 Bentley Cir, Goshen, CT, 06756",145 Bentley Cir,Goshen,Connecticut,6756.0,2827.0,2004-07-07,2004
for_sale,590000.0,3.0,3.0,7.54,"107 Taconic Creek Rd, Hillsdale, NY, 12529",107 Taconic Creek Rd,Hillsdale,New York,12529.0,2450.0,2019-10-10,2019
